Province/State,Alberta,British Columbia,Diamond Princess,Grand Princess,Manitoba,New Brunswick,Newfoundland and Labrador,Northwest Territories,Nova Scotia,Nunavut,Ontario,Prince Edward Island,Quebec,Repatriated Travellers,Saskatchewan,Yukon,Total_death
12/8/2020,640,543,1,0,420,7,4,0,65,0,3808,0,7419,0,66,1,12974
12/9/2020,653,559,1,0,438,7,4,0,65,0,3836,0,7449,0,71,1,13084
12/10/2020,666,587,1,0,451,7,4,0,65,0,3871,0,7479,0,75,1,13207
12/11/2020,684,598,1,0,465,8,4,0,65,0,3916,0,7523,0,75,1,13340
12/12/2020,697,598,1,0,483,8,4,0,65,0,3933,0,7561,0,86,1,13437
12/13/2020,719,598,1,0,490,8,4,0,65,0,3949,0,7594,0,89,1,13518
12/14/2020,733,647,1,0,499,8,4,0,65,0,3972,0,7640,0,91,1,13661
12/15/2020,744,668,1,0,508,8,4,0,65,0,3992,0,7679,0,98,1,13768
12/16/2020,760,692,1,0,523,8,4,0,65,0,4035,0,7709,0,98,1,13896
12/17/2020,790,713,1,0,537,8,4,0,65,0,4058,0,7762,0,105,1,14044
12/18/2020,815,724,1,0,547,8,4,0,65,0,4098,0,7796,0,107,1,14166
12/19/2020,841,724,1,0,556,8,4,0,65,0,4125,0,7828,0,115,1,14268
12/20/2020,851,724,1,0,569,8,4,0,65,1,4150,0,7865,0,118,1,14357
12/21/2020,860,765,1,0,572,8,4,0,65,1,4167,0,7901,0,122,1,14467
12/22/2020,871,777,1,0,590,8,4,0,65,1,4188,0,7957,0,125,1,14588
12/23/2020,890,796,1,0,605,8,4,0,65,1,4229,0,8003,0,130,1,14733
12/24/2020,920,808,1,0,617,8,4,0,65,1,4278,0,8040,0,134,1,14877
